timestamp,pm25,pm10,co,o3,no2,so2,temp,rh,dewpt,precip,clouds,wind_spd,wind_gusts,soil_temp_0_7,soil_moist_0_7,oxidation_potential,pollution_load,no2_so2_log_diff,humid_sulfate_risk,dpd,thermal_stability,stagnation_index,dust_source_potential,is_frozen,is_outlier,is_pm25_sensor_error,station_id,province,district,wind_sin,wind_cos,split
2024-11-30 00:00:00,1.8603225806451613,1.5925925925925928,-0.4455541955615587,-0.05294117647058829,0.47120418848167533,0.1651306728498748,-1.4281199348941829,0.6025641025641025,-1.6188786773557882,0.0,0.19000000000000009,-0.08426966292134827,-0.17857142857142858,-1.6014894544306404,-0.18149466192170854,0.28430111406766106,-0.4530117193509319,-0.23483134708799797,0.08781235358319059,0.5661281993429875,0.4267091500880666,0.2646610435258652,0.6397368000300098,0.0,0.0,0.0,3,Ha Noi,Tay Ho,0.5446390350150273,-0.8386705679454239,val
2024-11-30 01:00:00,0.7635483870967742,0.6087962962962963,-0.4979550657263434,-0.0784313725490196,0.36649214659685864,0.09406025265020061,-1.500618343415566,0.6153846153846153,-1.6524779861019474,0.0,0.5700000000000001,-0.10112359550561782,-0.10714285714285708,-1.6783397696153426,-0.18149466192170854,0.18898539080038212,-0.5330787650571569,-0.20872038612981464,0.028690199915544164,0.5016828710507818,0.42670915008806326,0.2676604682137185,0.6346185348238726,0.0,0.0,0.0,3,Ha Noi,Tay Ho,0.48480962024633717,-0.8746197071393957,val
2024-11-30 02:00:00,0.7635483870967742,0.6087962962962963,-0.5101368476843883,-0.1823529411764706,0.3298429319371728,0.02208654182055085,-1.5187429455459114,0.6282051282051282,-1.6188786773557882,0.0,0.3500000000000001,-0.2977528089887641,-0.2142857142857145,-1.7167649272076944,-0.18149466192170854,0.017223002437267095,-0.5749660887894189,-0.14866555198813086,-0.031535956426902385,0.40501487861247426,0.5202499239206121,0.3072549498198108,0.57126476903892,0.0,0.0,0.0,3,Ha Noi,Tay Ho,0.5299192642332049,-0.848048096156426,val
2024-11-30 03:00:00,0.5270967741935485,0.39583333333333326,-0.521966878173652,-0.28823529411764703,0.2984293193717277,-0.05866971612531158,-1.6456151604583313,0.7051282051282051,-1.5348804054903908,0.0,0.7000000000000001,-0.6123595505617977,-0.42857142857142866,-1.7936152423923963,-0.18149466192170854,-0.1823413256922909,-0.6176183181677181,-0.07661960260958892,-0.05842032616375459,0.018342908859242255,0.23962760242297715,0.3953484230584297,0.4526225353921834,0.0,0.0,0.0,3,Ha Noi,Tay Ho,0.8290375725550417,-0.5591929034707467,val
2024-11-30 04:00:00,0.4087096774193549,0.28935185185185186,-0.5339535121714095,-0.39215686274509803,0.2617801047120419,-0.15065370603409897,-1.7362381711100596,0.7692307692307693,-1.4508821336249933,0.0,0.20999999999999996,-0.7696629213483146,-0.8214285714285716,-1.8704655575770985,-0.18149466192170854,-0.41702719393714144,-0.6624332784914725,0.0044743239120876,-0.10773076656351903,-0.30388373260178414,0.1460868285904316,0.45744357858516344,0.382617056232681,0.0,0.0,0.0,3,Ha Noi,Tay Ho,0.9961946980917455,0.08715574274765814,val
2024-11-30 05:00:00,1.473225806451613,1.2453703703703705,-0.44936883544017664,-0.40588235294117647,0.2617801047120419,-0.09653916004097002,-1.8087365796314425,0.8333333333333334,-1.3668838617595958,0.0,0.0,-0.6123595505617977,-0.7857142857142858,-1.9281032939656255,-0.1779359430604986,-0.40159104165581977,-0.5707475758362023,-0.05507895919397242,-0.018442427265627982,-0.5938877099167075,0.05254605475788771,0.3953484230584297,0.4523399435056341,0.0,0.0,0.0,3,Ha Noi,Tay Ho,0.8290375725550417,0.5591929034707468,val
2024-11-30 06:00:00,3.7635483870967743,3.2986111111111116,-0.37201478105445196,-0.41764705882352937,0.2617801047120419,-0.04651277139899978,-1.8631103860224796,0.8333333333333334,-1.4172828248788345,0.0,0.14,-0.47191011235955055,-0.6071428571428572,-1.9857410303541523,-0.1779359430604986,-0.3854613711090391,-0.4860637690847006,-0.11013320811897165,0.029757599231770633,-0.5938877099167079,0.05254605475788771,0.35129558916107206,0.5083327782035334,0.0,0.0,0.0,3,Ha Noi,Tay Ho,0.8191520442889918,0.573576436351046,val
2024-11-30 07:00:00,3.7635483870967743,3.2986111111111116,-0.3003464949561883,-0.43137254901960786,0.2617801047120419,0.0,-1.790611977501097,0.7948717948717948,-1.4508821336249933,0.0,0.16,-0.38202247191011235,-0.5714285714285715,-1.9857410303541523,-0.1779359430604986,-0.3756082922014282,-0.40702452847616677,-0.16132070664337575,0.05253461496544351,-0.4005517250400921,0.4267091500880649,0.3273205578078825,0.5414971077691877,0.0,0.0,0.0,3,Ha Noi,Tay Ho,0.7771459614569709,0.6293203910498375,val
2024-11-30 08:00:00,4.150645161290323,3.6458333333333335,-2.4413453943692254,-0.7254901960784313,-0.5759162303664923,-0.8244081412773362,-1.4462445370245287,0.717948717948718,-1.333284553013437,0.0,0.31,-0.6629213483146068,-0.35714285714285715,-1.8896781363732744,-0.17081850533807863,-2.355293638185646,-2.531610438778576,0.0010350608675098855,-0.8002659799994752,-0.0138797552868607,1.7362799837436844,0.4136146159708697,0.4302190625913426,0.0,0.0,0.0,3,Ha Noi,Tay Ho,0.766044443118978,0.6427876096865394,val
2024-11-30 09:00:00,3.7419354838709684,3.2800925925925926,-1.2100890466123495,-0.6274509803921569,-0.2984293193717277,-0.42637449259679816,-0.9750048816355408,0.5384615384615384,-1.4172828248788345,0.0,0.8200000000000001,-0.9213483146067416,-0.5000000000000001,-1.5246391392459384,-0.17437722419928858,-1.362111500257627,-1.397234292545328,-0.09939345870244241,-0.5305862798712971,0.985022833242322,2.3910654005714966,0.5358225158682058,0.3054839887742683,0.0,0.0,0.0,3,Ha Noi,Tay Ho,0.7071067811865476,0.7071067811865476,val
